H_sed,Vs_sed0,Vs_sedz,K_sed,H_uc,Vs_uc,VpVs_uc,H_moho,Vs_lc,VpVs_lc,Vs_mantle,VpVs_mantle,misfit
0.641984271137388,0.8249712554293104,3.273383697671708,2.1959685599307726,25.0,3.8129158402788614,1.6276347352856222,37.90778753172669,3.977392161012201,1.9,4.575191683126673,1.7642384792582713,43.56160720484441
0.7570915977913385,0.8281008784427148,3.2007121150696998,2.111404198788693,23.591827243915603,3.8220983798199453,1.624352814484854,38.57379271309376,4.066243282391101,1.9,4.623395598799519,1.7565274167134208,43.56355526056466
0.6608885534642025,0.8318904003343903,2.8694013523726616,2.228152525163117,23.448387398761817,3.8157029738147106,1.5721643224165833,38.28382198089091,3.979671267124504,1.9,4.576814139315277,1.7584626069460843,43.56554942509775
0.6842255349968384,0.8254077078202015,2.8891993226924004,2.2061724854944633,24.481568848152023,3.764809799825768,1.6041072516066672,38.2245275653183,3.9969952060884024,1.9,4.642197651391263,1.760975023032179,43.56658071248349
0.8432416702600911,0.8260974386379047,3.5,2.2349989462250357,24.36790716052783,3.7840881527910617,1.6013118645082378,37.80883259343976,4.030903740005357,1.8964786101123468,4.641377520864624,1.7598584012926888,43.567832461803185
0.9244251371384442,0.834708893889119,3.3140851514131073,2.232984237896144,24.338154863618055,3.78737432142523,1.588586849346622,38.32814753903805,4.027215667556091,1.9,4.602030427368133,1.7612877590252498,43.569730338975205
0.5571768516220637,0.8225840252726044,2.8403063065571517,2.206507399769762,25.0,3.7361719626483287,1.630138635705758,38.026177253926285,4.01402660829728,1.9,4.624390007535885,1.7730396216814688,43.571251314416195
0.8358807879259802,0.8211610382365923,3.5,2.1882155890471737,22.775169510556108,3.7725333264029004,1.623806477744463,38.180133191929045,4.012989549290494,1.8903278308839322,4.612670626664726,1.7544847059691062,43.57136961405272
0.6737298288069253,0.821359529091875,3.1221686852893713,2.15591442685939,25.0,3.764222069289366,1.6120554166241678,37.610089954233615,3.947860721633694,1.9,4.602244818220807,1.7679793745820742,43.572045938115956
0.8179282428810922,0.8334819077395167,3.23513253784232,2.1047451561831747,25.0,3.855290466376471,1.630013940362559,38.36814130598811,4.020835521858118,1.887290120442193,4.615636229675658,1.75747183281216,43.57449665883841
0.7936263866872899,0.8301226301222384,3.5,2.1482445195970747,23.57668899349136,3.8537335450958925,1.6060647462570656,38.47767673502663,4.049061809447129,1.8938748193418504,4.659170132446632,1.7642963731155872,43.57582799152865
0.7224103036705058,0.8254789312797542,2.8867903120678298,2.2748568556058815,24.934484376937313,3.819399173112888,1.6266622560854205,38.06600078689527,3.978038479795471,1.8955332228911153,4.609979928045474,1.767832975215324,43.57997441055798
0.632918889075004,0.8335622833375825,3.0839098031127814,2.167510851483284,24.871987327785213,3.837071007712663,1.5657474771195004,38.75070958613663,4.042011316779072,1.9,4.642822470759617,1.7541539550231948,43.580930859286305
0.6242425178114276,0.8233289815687573,3.1790226499297867,2.197773515696805,24.512038684545907,3.697135914236169,1.6099188448602664,37.42713996092558,3.9605931227653466,1.8958880695819744,4.613294956383634,1.7527023500957948,43.58181089109929
0.8469507469303881,0.8309031135347053,3.430220513419626,2.1841841481501882,23.251318341131817,3.840469699130624,1.607888033246887,38.519636529572345,4.075125595830688,1.8939165833004363,4.645177553412271,1.7657567269029513,43.582449206936936
0.702480486963104,0.8252031606018209,3.177607143606969,2.110796004347798,23.579393838726975,3.829816536975956,1.6349767841708218,38.57568635413382,4.055066703713503,1.89052040315547,4.64953612490077,1.7576136876158002,43.58271806279524
0.4729320164235991,0.778304576699105,2.809829854158131,2.235093855891289,25.0,3.732000141940255,1.6317167636355743,38.26037728613685,4.048747826470821,1.9,4.617582977271306,1.7808813068234073,43.58284661167039
0.5207584679927613,0.8239963651390467,3.4654475304036105,2.112587511866385,25.0,3.777998581770515,1.6308566896442633,37.95597204094323,4.028852617236457,1.8917773417419446,4.609369672754407,1.7532879005699005,43.583092293207805
0.773822582050299,0.8259367645443296,3.425924840480294,2.1434721647183372,23.4159125583192,3.824498891760772,1.6289645359122091,37.949506633929545,4.0065419003852085,1.8900079180421474,4.594053404383601,1.759091250832029,43.58463845476795
