H_sed,sed_ratio1,Vs_sed1,Vs_sed2,VpVs_sed,H_uc,Vs_uc,VpVs_uc,H_moho,Vs_lc,VpVs_lc,Vs_mantle,VpVs_mantle,misfit
8.711632615667517,0.1,1.0235116685614174,1.9682790149071099,1.8919331626978317,32.22622366020974,3.676977612319656,1.8279060259245548,48.0,4.002017707324829,1.65,4.460700635340198,1.75,33.489737113037904
8.479356261562724,0.1,1.0,1.917737167137446,1.900400021815063,31.82989097783992,3.6256349010650575,1.8317529326131636,46.93842132088542,4.119877735105659,1.7604629025820893,4.619681197929914,1.754554512158208,33.49497315953781
8.867242205266898,0.1,1.0156471866827546,1.9974965570317262,1.8707398423110422,31.562830806893285,3.72052350242807,1.85,47.63069291691568,4.04115056509823,1.65,4.491563047748034,1.75,33.508496675333575
8.262131163423463,0.11210456432125986,1.0732129375875632,1.860055964074617,1.908369362402868,30.27634982264713,3.6098039364508105,1.8076934128241033,47.19684890016187,3.961336004826434,1.6689806938890706,4.512475482860667,1.7637685063422601,33.53093384188396
8.864578020417417,0.11203842517700655,1.1143773616548365,2.002376292756475,1.8777845118914838,30.966041856283066,3.683718989380004,1.85,47.23884833900975,4.007775321833496,1.7290028586354533,4.626632418559973,1.753132735684412,33.54587984566356
8.53318998876853,0.1,1.0,1.9213171135800318,1.8992215521641782,32.379573119357474,3.653101758814741,1.8044242868237796,48.0,4.093409710192286,1.692475657349957,4.5216149281261515,1.7854168660549978,33.54876749570672
8.399316441585487,0.1,1.0,1.9086162556516921,1.9187595875684624,32.71394214884095,3.6406439988107047,1.85,47.65506114931801,4.140373774867519,1.7553398446564252,4.583292812297793,1.787471551432948,33.555044929347105
8.010232343667687,0.10630587940362107,1.0076584123444299,1.8304223342300197,1.8874261821332037,31.072405924821066,3.6441478191210233,1.830022377846305,48.0,4.017970306727058,1.7795031135407193,4.582216023877777,1.7647004366550727,33.56676280907885
8.594419757455256,0.1,1.0,1.9473739270404524,1.8337938182133466,30.859312600101145,3.603839533926224,1.85,47.22748831094006,3.9563663970580163,1.7013504349071469,4.481347167372828,1.75,33.57706520136736
8.13919804439112,0.11206948370171783,1.025755310720211,1.8856708764419188,1.9191199027016528,31.27107658902721,3.6197360138670525,1.8299941370568484,47.70518361045298,3.9705089544444183,1.7491806506704168,4.575718206332488,1.7617267458029882,33.57956862642118
8.567354770245338,0.1,1.0259177494834517,1.9370360860874514,1.883974615262546,32.47523091758875,3.6500070931194237,1.85,48.0,4.07249681167759,1.7823569079105677,4.641291296548387,1.8100243736880504,33.580668884832605
8.328540677217799,0.1,1.0,1.8789986957886229,1.857542866530957,31.804923327858507,3.642706040250394,1.8223891832142844,47.428439900910455,4.06115317459219,1.751809189144082,4.637629170785024,1.8091587168137935,33.59117177681556
8.37615860170071,0.10152387226537987,1.0,1.8994731494450638,1.8478220268424692,30.255055485438625,3.662528327620847,1.824992299910514,47.35990138475313,3.9383516550272835,1.737093921413082,4.510044157301732,1.75,33.59305396221511
8.492858706732328,0.110232991768418,1.057913869480928,1.9569094009326577,1.883828888317429,32.09548337727795,3.6674396019222386,1.8442818115706887,47.736054198493214,4.123563380706188,1.7617525197370334,4.598528729801366,1.7643625594818728,33.59326481092469
8.733756316566689,0.1,1.0,1.9769884119300591,1.8734373206768828,30.487476727251632,3.727000226927486,1.8045592162801323,47.69931117084849,3.9790519897492063,1.7243663236281563,4.547141413172695,1.75,33.62587643568109
8.485018973115372,0.1,1.0,1.9127094606383583,1.942426682430847,31.816237416536847,3.6730948938928196,1.85,47.91757641007483,4.190378161361043,1.7565734529613835,4.625677841989063,1.7996740310398394,33.65688528107872
8.012179984553772,0.10577832367117014,1.0,1.8380569052402969,1.9059876198449464,31.344939262293696,3.6065693159260634,1.825802810495228,47.720635284914856,3.960525463473784,1.755071799328113,4.57664094925483,1.7516113730498208,33.67503877308747
